status,function,function_new,Month,APP
approved,Old oGV,oGV,February 2016,3.0
approved,oGV,oGV,February 2016,0.0
approved,oGE,oGTa,February 2016,0.0
completed,Old iGV,iGV,February 2016,0.0
applied,Old oGV,oGV,February 2016,3.0
completed,iGTa,iGTa,February 2016,0.0
completed,iGTe,iGTe,February 2016,0.0
completed,oGE,oGTa,February 2016,0.0
approved,oGTe,oGTe,February 2016,0.0
completed,iGV,iGV,February 2016,0.0
completed,oGV,oGV,February 2016,0.0
approved,oGTa,oGTa,February 2016,0.0
completed,oGTa,oGTa,February 2016,0.0
completed,oGTe,oGTe,February 2016,0.0
completed,iGE,iGTa,February 2016,0.0
completed,Old iGT,iGTa,February 2016,0.0
completed,Old oGV,oGV,February 2016,0.0
completed,Old oGT,oGTa,February 2016,0.0
finished,iGE,iGTa,February 2016,0.0
applied,iGTa,iGTa,February 2016,0.0
applied,iGTe,iGTe,February 2016,0.0
finished,Old iGT,iGTa,February 2016,3.0
finished,Old iGV,iGV,February 2016,35.0
approved,Old iGT,iGTa,February 2016,5.0
applied,iGE,iGTa,February 2016,2.0
approved,iGE,iGTa,February 2016,0.0
applied,iGV,iGV,February 2016,0.0
approved,iGV,iGV,February 2016,0.0
applied,Old iGV,iGV,February 2016,118.0
approved,iGTe,iGTe,February 2016,0.0
applied,Old iGT,iGTa,February 2016,164.0
approved,iGTa,iGTa,February 2016,0.0
remote,oGTe,oGTe,February 2016,0.0
remote,oGTa,oGTa,February 2016,0.0
remote,iGTe,iGTe,February 2016,0.0
remote,Old oGV,oGV,February 2016,0.0
remote,iGTa,iGTa,February 2016,0.0
remote,iGV,iGV,February 2016,0.0
finished,oGTe,oGTe,February 2016,0.0
remote,Old oGT,oGTa,February 2016,0.0
finished,oGTa,oGTa,February 2016,0.0
remote,oGE,oGTa,February 2016,0.0
finished,oGV,oGV,February 2016,0.0
remote,oGV,oGV,February 2016,0.0
finished,oGE,oGTa,February 2016,0.0
remote,Old iGV,iGV,February 2016,0.0
applied,Old oGT,oGTa,February 2016,7.0
finished,Old oGT,oGTa,February 2016,2.0
finished,Old oGV,oGV,February 2016,10.0
applied,oGE,oGTa,February 2016,1.0
remote,iGE,iGTa,February 2016,0.0
applied,oGV,oGV,February 2016,0.0
applied,oGTa,oGTa,February 2016,0.0
remote,Old iGT,iGTa,February 2016,0.0
applied,oGTe,oGTe,February 2016,0.0
o,oGV,oGV,February 2016,0.0
o,oGT Old,oGTa,February 2016,0.0
o,oGE,oGTa,February 2016,2.0
o,oGV,oGV,February 2016,12.0
o,oGTa,oGTa,February 2016,12.0
o,oGTe,oGTe,February 2016,0.0
i,iGV,iGV,February 2016,7.0
i,iGT Old,iGTa,February 2016,2.0
i,iGE,iGTa,February 2016,0.0
i,iGV,iGV,February 2016,0.0
i,iGTa,iGTa,February 2016,0.0
i,iGTe,iGTe,February 2016,0.0
total,Total,Total,February 2016,295.0
total,Total,Total,February 2016,45.0
accepted,Total,Total,February 2016,39.0
total,Total,Total,February 2016,28.0
total,Total,Total,February 2016,48.0
realized,Total,Total,February 2016,0.0
total,Total,Total,February 2016,50.0
total,Total,Total,February 2016,0.0
realized,Old iGT,iGTa,March 2016,4.0
realized,Old iGV,iGV,March 2016,15.0
realized,iGTa,iGTa,March 2016,0.0
realized,iGV,iGV,March 2016,0.0
realized,iGTe,iGTe,March 2016,0.0
realized,iGE,iGTa,March 2016,0.0
approved,Old iGV,iGV,March 2016,26.0
finished,iGTa,iGTa,March 2016,0.0
finished,iGV,iGV,March 2016,0.0
finished,iGTe,iGTe,March 2016,0.0
realized,oGTe,oGTe,March 2016,0.0
realized,oGTa,oGTa,March 2016,0.0
realized,oGV,oGV,March 2016,0.0
realized,oGE,oGTa,March 2016,0.0
realized,Old oGT,oGTa,March 2016,1.0
realized,Old oGV,oGV,March 2016,3.0
approved,Old oGT,oGTa,March 2016,2.0
approved,Old oGV,oGV,March 2016,1.0
approved,oGV,oGV,March 2016,0.0
approved,oGE,oGTa,March 2016,0.0
completed,Old iGV,iGV,March 2016,0.0
applied,Old oGV,oGV,March 2016,7.0
completed,iGTa,iGTa,March 2016,0.0
completed,iGTe,iGTe,March 2016,0.0
completed,oGE,oGTa,March 2016,0.0
approved,oGTe,oGTe,March 2016,0.0
completed,iGV,iGV,March 2016,0.0
completed,oGV,oGV,March 2016,0.0
approved,oGTa,oGTa,March 2016,0.0
completed,oGTa,oGTa,March 2016,0.0
completed,oGTe,oGTe,March 2016,0.0
completed,iGE,iGTa,March 2016,0.0
completed,Old iGT,iGTa,March 2016,0.0
completed,Old oGV,oGV,March 2016,1.0
completed,Old oGT,oGTa,March 2016,0.0
finished,iGE,iGTa,March 2016,0.0
applied,iGTa,iGTa,March 2016,0.0
applied,iGTe,iGTe,March 2016,0.0
finished,Old iGT,iGTa,March 2016,3.0
finished,Old iGV,iGV,March 2016,190.0
approved,Old iGT,iGTa,March 2016,2.0
applied,iGE,iGTa,March 2016,7.0
approved,iGE,iGTa,March 2016,0.0
applied,iGV,iGV,March 2016,0.0
approved,iGV,iGV,March 2016,0.0
applied,Old iGV,iGV,March 2016,412.0
approved,iGTe,iGTe,March 2016,0.0
applied,Old iGT,iGTa,March 2016,148.0
approved,iGTa,iGTa,March 2016,0.0
remote,oGTe,oGTe,March 2016,0.0
remote,oGTa,oGTa,March 2016,0.0
remote,iGTe,iGTe,March 2016,0.0
remote,Old oGV,oGV,March 2016,0.0
remote,iGTa,iGTa,March 2016,0.0
remote,iGV,iGV,March 2016,0.0
finished,oGTe,oGTe,March 2016,0.0
remote,Old oGT,oGTa,March 2016,0.0
finished,oGTa,oGTa,March 2016,0.0
remote,oGE,oGTa,March 2016,0.0
finished,oGV,oGV,March 2016,0.0
remote,oGV,oGV,March 2016,0.0
finished,oGE,oGTa,March 2016,0.0
remote,Old iGV,iGV,March 2016,0.0
applied,Old oGT,oGTa,March 2016,9.0
finished,Old oGT,oGTa,March 2016,4.0
finished,Old oGV,oGV,March 2016,21.0
applied,oGE,oGTa,March 2016,2.0
remote,iGE,iGTa,March 2016,0.0
applied,oGV,oGV,March 2016,0.0
applied,oGTa,oGTa,March 2016,0.0
remote,Old iGT,iGTa,March 2016,0.0
applied,oGTe,oGTe,March 2016,0.0
o,oGV,oGV,March 2016,0.0
o,oGT Old,oGTa,March 2016,0.0
o,oGE,oGTa,March 2016,2.0
o,oGV,oGV,March 2016,71.0
o,oGTa,oGTa,March 2016,34.0
o,oGTe,oGTe,March 2016,0.0
i,iGV,iGV,March 2016,19.0
i,iGT Old,iGTa,March 2016,11.0
i,iGE,iGTa,March 2016,0.0
i,iGV,iGV,March 2016,0.0
i,iGTa,iGTa,March 2016,0.0
i,iGTe,iGTe,March 2016,0.0
total,Total,Total,March 2016,585.0
total,Total,Total,March 2016,69.0
accepted,Total,Total,March 2016,41.0
total,Total,Total,March 2016,31.0
total,Total,Total,March 2016,23.0
realized,Total,Total,March 2016,0.0
total,Total,Total,March 2016,218.0
total,Total,Total,March 2016,1.0
realized,Old iGT,iGTa,April 2016,1.0
realized,Old iGV,iGV,April 2016,11.0
realized,iGTa,iGTa,April 2016,0.0
realized,iGV,iGV,April 2016,0.0
realized,iGTe,iGTe,April 2016,0.0
realized,iGE,iGTa,April 2016,0.0
approved,Old iGV,iGV,April 2016,178.0
finished,iGTa,iGTa,April 2016,0.0
finished,iGV,iGV,April 2016,0.0
finished,iGTe,iGTe,April 2016,0.0
realized,oGTe,oGTe,April 2016,0.0
realized,oGTa,oGTa,April 2016,0.0
realized,oGV,oGV,April 2016,0.0
realized,oGE,oGTa,April 2016,0.0
realized,Old oGT,oGTa,April 2016,2.0
realized,Old oGV,oGV,April 2016,1.0
approved,Old oGT,oGTa,April 2016,0.0
approved,Old oGV,oGV,April 2016,25.0
approved,oGV,oGV,April 2016,0.0
approved,oGE,oGTa,April 2016,0.0
completed,Old iGV,iGV,April 2016,0.0
applied,Old oGV,oGV,April 2016,57.0
completed,iGTa,iGTa,April 2016,0.0
completed,iGTe,iGTe,April 2016,0.0
completed,oGE,oGTa,April 2016,0.0
approved,oGTe,oGTe,April 2016,0.0
completed,iGV,iGV,April 2016,0.0
completed,oGV,oGV,April 2016,0.0
approved,oGTa,oGTa,April 2016,0.0
completed,oGTa,oGTa,April 2016,0.0
completed,oGTe,oGTe,April 2016,0.0
completed,iGE,iGTa,April 2016,0.0
completed,Old iGT,iGTa,April 2016,0.0
completed,Old oGV,oGV,April 2016,0.0
completed,Old oGT,oGTa,April 2016,0.0
finished,iGE,iGTa,April 2016,0.0
applied,iGTa,iGTa,April 2016,0.0
applied,iGTe,iGTe,April 2016,0.0
finished,Old iGT,iGTa,April 2016,1.0
finished,Old iGV,iGV,April 2016,29.0
approved,Old iGT,iGTa,April 2016,5.0
applied,iGE,iGTa,April 2016,0.0
approved,iGE,iGTa,April 2016,0.0
applied,iGV,iGV,April 2016,0.0
approved,iGV,iGV,April 2016,0.0
applied,Old iGV,iGV,April 2016,1114.0
approved,iGTe,iGTe,April 2016,0.0
applied,Old iGT,iGTa,April 2016,134.0
approved,iGTa,iGTa,April 2016,0.0
remote,oGTe,oGTe,April 2016,0.0
remote,oGTa,oGTa,April 2016,0.0
remote,iGTe,iGTe,April 2016,0.0
remote,Old oGV,oGV,April 2016,0.0
remote,iGTa,iGTa,April 2016,0.0
remote,iGV,iGV,April 2016,0.0
finished,oGTe,oGTe,April 2016,0.0
remote,Old oGT,oGTa,April 2016,0.0
finished,oGTa,oGTa,April 2016,0.0
remote,oGE,oGTa,April 2016,0.0
finished,oGV,oGV,April 2016,0.0
remote,oGV,oGV,April 2016,0.0
finished,oGE,oGTa,April 2016,0.0
remote,Old iGV,iGV,April 2016,0.0
applied,Old oGT,oGTa,April 2016,12.0
finished,Old oGT,oGTa,April 2016,2.0
finished,Old oGV,oGV,April 2016,7.0
applied,oGE,oGTa,April 2016,3.0
remote,iGE,iGTa,April 2016,0.0
applied,oGV,oGV,April 2016,0.0
applied,oGTa,oGTa,April 2016,0.0
remote,Old iGT,iGTa,April 2016,0.0
applied,oGTe,oGTe,April 2016,0.0
o,oGV,oGV,April 2016,0.0
o,oGT Old,oGTa,April 2016,0.0
o,oGE,oGTa,April 2016,0.0
o,oGV,oGV,April 2016,39.0
o,oGTa,oGTa,April 2016,21.0
o,oGTe,oGTe,April 2016,0.0
i,iGV,iGV,April 2016,15.0
i,iGT Old,iGTa,April 2016,3.0
i,iGE,iGTa,April 2016,0.0
i,iGV,iGV,April 2016,0.0
i,iGTa,iGTa,April 2016,0.0
i,iGTe,iGTe,April 2016,0.0
total,Total,Total,April 2016,1320.0
total,Total,Total,April 2016,484.0
accepted,Total,Total,April 2016,250.0
total,Total,Total,April 2016,208.0
total,Total,Total,April 2016,15.0
realized,Total,Total,April 2016,0.0
total,Total,Total,April 2016,39.0
total,Total,Total,April 2016,0.0
realized,Old iGT,iGTa,May 2016,2.0
realized,Old iGV,iGV,May 2016,20.0
realized,iGTa,iGTa,May 2016,0.0
realized,iGV,iGV,May 2016,0.0
realized,iGTe,iGTe,May 2016,0.0
realized,iGE,iGTa,May 2016,0.0
approved,Old iGV,iGV,May 2016,251.0
finished,iGTa,iGTa,May 2016,0.0
finished,iGV,iGV,May 2016,0.0
finished,iGTe,iGTe,May 2016,0.0
realized,oGTe,oGTe,May 2016,0.0
realized,oGTa,oGTa,May 2016,0.0
realized,oGV,oGV,May 2016,0.0
realized,oGE,oGTa,May 2016,0.0
realized,Old oGT,oGTa,May 2016,0.0
realized,Old oGV,oGV,May 2016,13.0
approved,Old oGT,oGTa,May 2016,0.0
approved,Old oGV,oGV,May 2016,38.0
approved,oGV,oGV,May 2016,0.0
approved,oGE,oGTa,May 2016,0.0
completed,Old iGV,iGV,May 2016,0.0
applied,Old oGV,oGV,May 2016,60.0
completed,iGTa,iGTa,May 2016,0.0
completed,iGTe,iGTe,May 2016,0.0
completed,oGE,oGTa,May 2016,0.0
approved,oGTe,oGTe,May 2016,0.0
completed,iGV,iGV,May 2016,0.0
completed,oGV,oGV,May 2016,0.0
approved,oGTa,oGTa,May 2016,0.0
completed,oGTa,oGTa,May 2016,0.0
completed,oGTe,oGTe,May 2016,0.0
completed,iGE,iGTa,May 2016,0.0
completed,Old iGT,iGTa,May 2016,0.0
completed,Old oGV,oGV,May 2016,0.0
completed,Old oGT,oGTa,May 2016,0.0
finished,iGE,iGTa,May 2016,0.0
applied,iGTa,iGTa,May 2016,0.0
applied,iGTe,iGTe,May 2016,0.0
finished,Old iGT,iGTa,May 2016,3.0
finished,Old iGV,iGV,May 2016,10.0
approved,Old iGT,iGTa,May 2016,6.0
applied,iGE,iGTa,May 2016,20.0
approved,iGE,iGTa,May 2016,0.0
applied,iGV,iGV,May 2016,0.0
approved,iGV,iGV,May 2016,0.0
applied,Old iGV,iGV,May 2016,882.0
approved,iGTe,iGTe,May 2016,0.0
applied,Old iGT,iGTa,May 2016,105.0
approved,iGTa,iGTa,May 2016,0.0
remote,oGTe,oGTe,May 2016,0.0
remote,oGTa,oGTa,May 2016,0.0
remote,iGTe,iGTe,May 2016,0.0
remote,Old oGV,oGV,May 2016,0.0
remote,iGTa,iGTa,May 2016,0.0
remote,iGV,iGV,May 2016,0.0
finished,oGTe,oGTe,May 2016,0.0
remote,Old oGT,oGTa,May 2016,0.0
finished,oGTa,oGTa,May 2016,0.0
remote,oGE,oGTa,May 2016,0.0
finished,oGV,oGV,May 2016,0.0
remote,oGV,oGV,May 2016,0.0
finished,oGE,oGTa,May 2016,0.0
remote,Old iGV,iGV,May 2016,0.0
applied,Old oGT,oGTa,May 2016,14.0
finished,Old oGT,oGTa,May 2016,0.0
finished,Old oGV,oGV,May 2016,0.0
applied,oGE,oGTa,May 2016,2.0
remote,iGE,iGTa,May 2016,0.0
applied,oGV,oGV,May 2016,0.0
applied,oGTa,oGTa,May 2016,0.0
remote,Old iGT,iGTa,May 2016,0.0
applied,oGTe,oGTe,May 2016,0.0
o,oGV,oGV,May 2016,0.0
o,oGT Old,oGTa,May 2016,0.0
o,oGE,oGTa,May 2016,7.0
o,oGV,oGV,May 2016,44.0
o,oGTa,oGTa,May 2016,31.0
o,oGTe,oGTe,May 2016,0.0
i,iGV,iGV,May 2016,5.0
i,iGT Old,iGTa,May 2016,6.0
i,iGE,iGTa,May 2016,2.0
i,iGV,iGV,May 2016,0.0
i,iGTa,iGTa,May 2016,0.0
i,iGTe,iGTe,May 2016,0.0
total,Total,Total,May 2016,1083.0
total,Total,Total,May 2016,438.0
accepted,Total,Total,May 2016,304.0
total,Total,Total,May 2016,295.0
total,Total,Total,May 2016,35.0
realized,Total,Total,May 2016,0.0
total,Total,Total,May 2016,13.0
total,Total,Total,May 2016,0.0
realized,Old iGT,iGTa,June 2016,1.0
realized,Old iGV,iGV,June 2016,144.0
realized,iGTa,iGTa,June 2016,0.0
realized,iGV,iGV,June 2016,0.0
realized,iGTe,iGTe,June 2016,0.0
realized,iGE,iGTa,June 2016,0.0
approved,Old iGV,iGV,June 2016,86.0
finished,iGTa,iGTa,June 2016,0.0
finished,iGV,iGV,June 2016,0.0
finished,iGTe,iGTe,June 2016,0.0
realized,oGTe,oGTe,June 2016,0.0
realized,oGTa,oGTa,June 2016,0.0
realized,oGV,oGV,June 2016,0.0
realized,oGE,oGTa,June 2016,0.0
realized,Old oGT,oGTa,June 2016,0.0
realized,Old oGV,oGV,June 2016,30.0
approved,Old oGT,oGTa,June 2016,1.0
approved,Old oGV,oGV,June 2016,17.0
approved,oGV,oGV,June 2016,0.0
approved,oGE,oGTa,June 2016,0.0
completed,Old iGV,iGV,June 2016,0.0
applied,Old oGV,oGV,June 2016,23.0
completed,iGTa,iGTa,June 2016,0.0
completed,iGTe,iGTe,June 2016,0.0
completed,oGE,oGTa,June 2016,0.0
approved,oGTe,oGTe,June 2016,0.0
completed,iGV,iGV,June 2016,0.0
completed,oGV,oGV,June 2016,0.0
approved,oGTa,oGTa,June 2016,0.0
completed,oGTa,oGTa,June 2016,0.0
completed,oGTe,oGTe,June 2016,0.0
completed,iGE,iGTa,June 2016,0.0
completed,Old iGT,iGTa,June 2016,0.0
completed,Old oGV,oGV,June 2016,0.0
completed,Old oGT,oGTa,June 2016,0.0
finished,iGE,iGTa,June 2016,0.0
applied,iGTa,iGTa,June 2016,0.0
applied,iGTe,iGTe,June 2016,0.0
finished,Old iGT,iGTa,June 2016,4.0
finished,Old iGV,iGV,June 2016,29.0
approved,Old iGT,iGTa,June 2016,3.0
applied,iGE,iGTa,June 2016,0.0
approved,iGE,iGTa,June 2016,0.0
applied,iGV,iGV,June 2016,0.0
approved,iGV,iGV,June 2016,0.0
applied,Old iGV,iGV,June 2016,287.0
approved,iGTe,iGTe,June 2016,0.0
applied,Old iGT,iGTa,June 2016,69.0
approved,iGTa,iGTa,June 2016,0.0
remote,oGTe,oGTe,June 2016,0.0
remote,oGTa,oGTa,June 2016,0.0
remote,iGTe,iGTe,June 2016,0.0
remote,Old oGV,oGV,June 2016,0.0
remote,iGTa,iGTa,June 2016,0.0
remote,iGV,iGV,June 2016,0.0
finished,oGTe,oGTe,June 2016,0.0
remote,Old oGT,oGTa,June 2016,0.0
finished,oGTa,oGTa,June 2016,0.0
remote,oGE,oGTa,June 2016,0.0
finished,oGV,oGV,June 2016,0.0
remote,oGV,oGV,June 2016,0.0
finished,oGE,oGTa,June 2016,0.0
remote,Old iGV,iGV,June 2016,0.0
applied,Old oGT,oGTa,June 2016,14.0
finished,Old oGT,oGTa,June 2016,0.0
finished,Old oGV,oGV,June 2016,4.0
applied,oGE,oGTa,June 2016,3.0
remote,iGE,iGTa,June 2016,0.0
applied,oGV,oGV,June 2016,0.0
applied,oGTa,oGTa,June 2016,0.0
remote,Old iGT,iGTa,June 2016,0.0
applied,oGTe,oGTe,June 2016,0.0
o,oGV,oGV,June 2016,0.0
o,oGT Old,oGTa,June 2016,0.0
o,oGE,oGTa,June 2016,4.0
o,oGV,oGV,June 2016,22.0
o,oGTa,oGTa,June 2016,20.0
o,oGTe,oGTe,June 2016,0.0
i,iGV,iGV,June 2016,8.0
i,iGT Old,iGTa,June 2016,7.0
i,iGE,iGTa,June 2016,0.0
i,iGV,iGV,June 2016,0.0
i,iGTa,iGTa,June 2016,0.0
i,iGTe,iGTe,June 2016,0.0
total,Total,Total,June 2016,396.0
total,Total,Total,June 2016,146.0
accepted,Total,Total,June 2016,103.0
total,Total,Total,June 2016,107.0
total,Total,Total,June 2016,175.0
realized,Total,Total,June 2016,0.0
total,Total,Total,June 2016,37.0
total,Total,Total,June 2016,0.0
realized,Old iGT,iGTa,July 2016,6.0
realized,Old iGV,iGV,July 2016,297.0
realized,iGTa,iGTa,July 2016,0.0
realized,iGV,iGV,July 2016,0.0
realized,iGTe,iGTe,July 2016,0.0
realized,iGE,iGTa,July 2016,0.0
approved,Old iGV,iGV,July 2016,31.0
finished,iGTa,iGTa,July 2016,0.0
finished,iGV,iGV,July 2016,0.0
finished,iGTe,iGTe,July 2016,0.0
realized,oGTe,oGTe,July 2016,0.0
realized,oGTa,oGTa,July 2016,0.0
realized,oGV,oGV,July 2016,0.0
realized,oGE,oGTa,July 2016,0.0
realized,Old oGT,oGTa,July 2016,0.0
realized,Old oGV,oGV,July 2016,14.0
approved,Old oGT,oGTa,July 2016,2.0
approved,Old oGV,oGV,July 2016,9.0
approved,oGV,oGV,July 2016,0.0
approved,oGE,oGTa,July 2016,0.0
completed,Old iGV,iGV,July 2016,0.0
applied,Old oGV,oGV,July 2016,28.0
completed,iGTa,iGTa,July 2016,0.0
completed,iGTe,iGTe,July 2016,0.0
completed,oGE,oGTa,July 2016,0.0
approved,oGTe,oGTe,July 2016,0.0
completed,iGV,iGV,July 2016,0.0
completed,oGV,oGV,July 2016,0.0
approved,oGTa,oGTa,July 2016,0.0
completed,oGTa,oGTa,July 2016,0.0
completed,oGTe,oGTe,July 2016,0.0
completed,iGE,iGTa,July 2016,0.0
completed,Old iGT,iGTa,July 2016,0.0
completed,Old oGV,oGV,July 2016,0.0
completed,Old oGT,oGTa,July 2016,0.0
finished,iGE,iGTa,July 2016,0.0
applied,iGTa,iGTa,July 2016,0.0
applied,iGTe,iGTe,July 2016,0.0
finished,Old iGT,iGTa,July 2016,2.0
finished,Old iGV,iGV,July 2016,52.0
approved,Old iGT,iGTa,July 2016,4.0
applied,iGE,iGTa,July 2016,0.0
approved,iGE,iGTa,July 2016,0.0
applied,iGV,iGV,July 2016,0.0
approved,iGV,iGV,July 2016,0.0
applied,Old iGV,iGV,July 2016,95.0
approved,iGTe,iGTe,July 2016,0.0
applied,Old iGT,iGTa,July 2016,150.0
approved,iGTa,iGTa,July 2016,0.0
remote,oGTe,oGTe,July 2016,0.0
remote,oGTa,oGTa,July 2016,0.0
remote,iGTe,iGTe,July 2016,0.0
remote,Old oGV,oGV,July 2016,0.0
remote,iGTa,iGTa,July 2016,0.0
remote,iGV,iGV,July 2016,0.0
finished,oGTe,oGTe,July 2016,0.0
remote,Old oGT,oGTa,July 2016,0.0
finished,oGTa,oGTa,July 2016,0.0
remote,oGE,oGTa,July 2016,0.0
finished,oGV,oGV,July 2016,0.0
remote,oGV,oGV,July 2016,0.0
finished,oGE,oGTa,July 2016,0.0
remote,Old iGV,iGV,July 2016,0.0
applied,Old oGT,oGTa,July 2016,10.0
finished,Old oGT,oGTa,July 2016,1.0
finished,Old oGV,oGV,July 2016,12.0
applied,oGE,oGTa,July 2016,0.0
remote,iGE,iGTa,July 2016,0.0
applied,oGV,oGV,July 2016,0.0
applied,oGTa,oGTa,July 2016,0.0
remote,Old iGT,iGTa,July 2016,0.0
applied,oGTe,oGTe,July 2016,0.0
o,oGV,oGV,July 2016,0.0
o,oGT Old,oGTa,July 2016,0.0
o,oGE,oGTa,July 2016,2.0
o,oGV,oGV,July 2016,32.0
o,oGTa,oGTa,July 2016,30.0
o,oGTe,oGTe,July 2016,2.0
i,iGV,iGV,July 2016,4.0
i,iGT Old,iGTa,July 2016,4.0
i,iGE,iGTa,July 2016,0.0
i,iGV,iGV,July 2016,0.0
i,iGTa,iGTa,July 2016,0.0
i,iGTe,iGTe,July 2016,0.0
total,Total,Total,July 2016,283.0
total,Total,Total,July 2016,69.0
accepted,Total,Total,July 2016,57.0
total,Total,Total,July 2016,46.0
total,Total,Total,July 2016,317.0
realized,Total,Total,July 2016,0.0
total,Total,Total,July 2016,67.0
total,Total,Total,July 2016,0.0
realized,Old iGT,iGTa,August 2016,2.0
realized,Old iGV,iGV,August 2016,64.0
realized,iGTa,iGTa,August 2016,0.0
realized,iGV,iGV,August 2016,0.0
realized,iGTe,iGTe,August 2016,0.0
realized,iGE,iGTa,August 2016,0.0
approved,Old iGV,iGV,August 2016,20.0
finished,iGTa,iGTa,August 2016,0.0
finished,iGV,iGV,August 2016,0.0
finished,iGTe,iGTe,August 2016,0.0
realized,oGTe,oGTe,August 2016,0.0
realized,oGTa,oGTa,August 2016,0.0
realized,oGV,oGV,August 2016,0.0
realized,oGE,oGTa,August 2016,0.0
realized,Old oGT,oGTa,August 2016,1.0
realized,Old oGV,oGV,August 2016,8.0
